depth,thickness
1440.643191,0.367
1441.253191,0.61
1441.659191,0.406
1441.817191,0.158
1441.919191,0.102
1442.190191,0.271
1442.563191,0.373
1442.913191,0.35
1443.511191,0.598
1443.799191,0.288
1444.138191,0.339
1444.815191,0.677
1445.142191,0.327
1445.515191,0.373
1446.158191,0.643
1446.486191,0.328
1447.203191,0.717
1447.632191,0.429
1448.004191,0.372
1448.422191,0.418
1449.116191,0.694
1449.602191,0.486
1450.132191,0.53
1450.539191,0.407
1450.866191,0.327
1451.623191,0.757
1512.261191,60.638
1512.712191,0.451
1513.130191,0.418
1513.694191,0.564
1514.547191,0.853
1515.038191,0.491
1515.422191,0.384
1515.941191,0.519
1516.404191,0.463
1517.578191,1.174
1518.357191,0.779
1519.018191,0.661
1519.830191,0.812
1520.305191,0.475
1521.781191,1.476
1522.436191,0.655
1523.023191,0.587
1523.392191,0.369
1523.994191,0.602
1524.219191,0.225
1524.355191,0.136
1524.646191,0.291
1524.973191,0.327
1525.247191,0.274
1525.653191,0.406
1526.353191,0.7
1526.906191,0.553
1528.304191,1.398
1528.778191,0.474
1529.308191,0.53
1529.805191,0.497
1530.228191,0.423
1530.635191,0.407
1531.007191,0.372
1531.391191,0.384
1531.628191,0.237
1531.967191,0.339
1532.430191,0.463
1533.813191,1.383
1534.050191,0.237
1534.321191,0.271
1534.739191,0.418
1535.405191,0.666
1535.642191,0.237
1535.969191,0.327
1536.319191,0.35
1536.748191,0.429
1537.550191,0.802
1537.787191,0.237
1538.069191,0.282
1538.380191,0.311
1538.888191,0.508
1539.193191,0.305
1540.649191,1.456
1541.253191,0.604
1542.540191,1.287
1542.822191,0.282
1543.127191,0.305
1543.545191,0.418
1543.768191,0.223
1543.971191,0.203
1544.197191,0.226
1544.321191,0.124
1544.592191,0.271
1544.739191,0.147
1544.998191,0.259
1545.303191,0.305
1545.563191,0.26
1546.116191,0.553
1546.475191,0.359
1547.378191,0.903
1548.021191,0.643
1548.653191,0.632
1548.913191,0.26
1549.116191,0.203
1549.802191,0.686
1550.784191,0.982
1551.428191,0.644
1551.801191,0.373
1551.992191,0.191
1552.388191,0.396
1552.692191,0.304
1553.316191,0.624
1553.531191,0.215
1553.734191,0.203
1553.926191,0.192
1554.536191,0.61
1555.168191,0.632
1555.540191,0.372
1557.042191,1.502
1558.351191,1.309
1558.950191,0.599
